Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer First Name,Customer Last Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Product Info,Unit Price,Quantity,Total Price,Discount,Total After Discount
CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet,Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,,11.58,8,92.64,0.2,74.112
CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet,Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,,34.99,1,34.99,0.2,27.992
CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet,Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,,4.13,1,4.13,0.2,3.304
CA-2015-129476,15/10/2015,20/10/2015,Standard Class,PA-19060,Pete,Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,,84.99,5,424.95,0.2,339.96
CA-2017-146780,25/12/2017,30/12/2017,Standard Class,CV-12805,Cynthia,Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,,20.98,2,41.96,0,41.96
CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,Clay,Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener,Blue,37.98,2,75.96,0,75.96
CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,Clay,Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",,4.54,6,27.24,0,27.24
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan,Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,OIC Colored Binder Clips,Assorted Sizes,3.58,14,50.12,0.2,40.096
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan,Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,Redi-Strip #10 Envelopes,4 1/8 x 9 1/2,2.95,2,5.9,0.2,4.72
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan,Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,,9.99,3,29.97,0.2,23.976
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan,Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel Envelopes,Plain White,27.18,6,163.08,0.2,130.464
CA-2015-110457,02/03/2015,06/03/2015,Standard Class,DK-13090,Dave,Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,,262.51,3,787.53,0,787.53
US-2015-136476,05/04/2015,10/04/2015,Standard Class,GG-14650,Greg,Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,,525.98,1,525.98,0.7,157.794
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,,15.68,3,47.04,0,47.04
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,,7.71,4,30.84,0,30.84
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,Companion Letter/Legal File,Black,37.76,6,226.56,0,226.56
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,,12.78,9,115.02,0,115.02
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven,Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,,9.72,7,68.04,0,68.04
US-2014-152030,26/12/2014,28/12/2014,Second Class,AD-10180,Alan,Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,,285.98,3,857.94,0.3,600.558
US-2014-134614,20/09/2014,25/09/2014,Standard Class,PF-19165,Philip,Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,,205.9,6,1235.4,0.5,617.7
US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,Troy,Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,Avery Durable Slant Ring Binders,No Labels,3.98,2,7.96,0.7,2.388
US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,Troy,Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II,Black,43.57,7,304.99,0.2,243.992
US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,Lindsay,Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,Global Task Chair,Black,50.89,2,101.78,0.2,81.424
US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,Lindsay,Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,,79.52,3,238.56,0,238.56
US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy,Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,,19.99,5,99.95,0.4,59.97
US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy,Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,,48.94,2,97.88,0.2,78.304
US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy,Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,,2.98,9,26.82,0.2,21.456
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,,6.68,3,20.04,0,20.04
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,,35.44,1,35.44,0,35.44
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,Sanford Colorific Colored Pencils,12/Box,2.88,4,11.52,0,11.52
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,,2.01,2,4.02,0,4.02
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,,31.74,3,95.22,0.2,76.176
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,,10.98,6,65.88,0,65.88
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena,Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,,3.08,14,43.12,0,43.12
CA-2016-110366,05/09/2016,07/09/2016,Second Class,JD-15895,Jonathan,Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",,51.75,2,103.5,0.2,82.8
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally,Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,,2.94,3,8.82,0,8.82
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally,Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,,3.62,3,10.86,0,10.86
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally,Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,,47.9,3,143.7,0,143.7
CA-2017-155376,22/12/2017,27/12/2017,Standard Class,SG-20080,Sandra,Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,,279.81,3,839.43,0,839.43
CA-2015-110744,07/09/2015,12/09/2015,Standard Class,HA-14920,Helen,Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,,95.99,7,671.93,0,671.93
CA-2014-110072,22/10/2014,28/10/2014,Standard Class,MG-17680,Maureen,Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",,29.34,4,117.36,0.2,93.888
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin,Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,,34.95,11,384.45,0,384.45
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin,Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,,49.99,3,149.97,0,149.97
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin,Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,Rounded Back,243.98,8,1951.84,0,1951.84
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin,Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,,34.31,5,171.55,0,171.55
CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,Tamara,Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,,39.48,5,197.4,0.2,157.92
CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,Tamara,Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,,126.99,2,253.98,0.2,203.184
CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie,Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,,8.34,7,58.38,0,58.38
CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie,Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,,26.38,4,105.52,0,105.52
CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie,Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design,Black,13.48,6,80.88,0,80.88
CA-2015-118948,28/05/2015,03/06/2015,Standard Class,NK-18490,Neil,Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,,2.21,3,6.63,0,6.63
CA-2014-104269,01/03/2014,06/03/2014,Second Class,DB-13060,Dave,Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,,285.98,2,571.96,0.2,457.568
CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora,Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,,7.31,2,14.62,0,14.62
CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora,Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,,134.99,7,944.93,0,944.93
CA-2016-162733,11/05/2016,12/05/2016,First Class,TT-21070,Ted,Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,,5.98,1,5.98,0,5.98
CA-2015-119697,28/12/2015,31/12/2015,Second Class,EM-13960,Eric,Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,,33.99,2,67.98,0.2,54.384
CA-2016-154508,16/11/2016,20/11/2016,Standard Class,RD-19900,Ruben,Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,,5.68,5,28.4,0,28.4
CA-2016-113817,07/11/2016,11/11/2016,Standard Class,MJ-17740,Max,Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,,17.3,2,34.6,0.2,27.68
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,,4.14,3,12.42,0.2,9.936
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,,1699.99,8,13599.92,0.4,8159.952
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,,114.97,3,344.91,0.2,275.928
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,,276.2,9,2485.8,0.3,1740.06
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,,6.68,6,40.08,0.2,32.064
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,,177.98,5,889.9,0.8,177.98
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky,Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,,59.99,3,179.97,0.2,143.976
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad,Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,Adams Phone Message Book,"Professional, 400 Message Capacity, 5 3/6” x 11”",6.98,3,20.94,0,20.94
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad,Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,,55.48,2,110.96,0,110.96
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad,Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair,Gray,60.74,7,425.18,0.2,340.144
US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,Jennifer,Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,,131.12,2,262.24,0.8,52.448
US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,Jennifer,Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,,6.3,4,25.2,0.2,20.16
US-2017-152366,21/04/2017,25/04/2017,Second Class,SJ-20500,Shirley,Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center,Wihtout Fax/Phone Line Protection,121.58,4,486.32,0.8,97.264
US-2015-101511,21/11/2015,23/11/2015,Second Class,JE-15745,Joel,Eaton,Consumer,United States,Memphis,Tennessee,38109,East,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs,"Black, 4/Carton",80.98,7,566.86,0.3,396.802
US-2015-101511,21/11/2015,23/11/2015,Second Class,JE-15745,Joel,Eaton,Consumer,United States,Memphis,Tennessee,38109,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,,3.97,5,19.85,0.2,15.88
CA-2015-137225,15/12/2015,19/12/2015,Standard Class,JK-15640,Jim,Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,Sanford Colorific Eraseable Coloring Pencils,12 Count,3.28,1,3.28,0,3.28
CA-2014-166191,05/12/2014,09/12/2014,Second Class,DK-13150,David,Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box,"Personal Filing Tote with Lid, Black",15.51,2,31.02,0.2,24.816
CA-2014-166191,05/12/2014,09/12/2014,Second Class,DK-13150,David,Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,,72.99,7,510.93,0.2,408.744
CA-2014-158274,19/11/2014,24/11/2014,Second Class,RM-19675,Robert,Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,,125.99,4,503.96,0,503.96
CA-2014-158274,19/11/2014,24/11/2014,Second Class,RM-19675,Robert,Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),,29.99,5,149.95,0,149.95
CA-2014-158274,19/11/2014,24/11/2014,Second Class,RM-19675,Robert,Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,,14.5,2,29,0,29
CA-2016-105018,28/11/2016,02/12/2016,Standard Class,SK-19990,Sally,Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,,3.58,2,7.16,0,7.16
CA-2014-123260,26/08/2014,30/08/2014,Standard Class,FM-14290,Frank,Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,,22.1,8,176.8,0,176.8
CA-2016-157000,16/07/2016,22/07/2016,Standard Class,AM-10360,Alice,McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid,Black/Gray,15.51,3,46.53,0.2,37.224
CA-2016-157000,16/07/2016,22/07/2016,Standard Class,AM-10360,Alice,McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,,8.34,3,25.02,0.2,20.016
CA-2015-102281,12/10/2015,14/10/2015,First Class,MP-17470,Mark,Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases,Custom Colors,280.98,4,1123.92,0.2,899.136
CA-2015-102281,12/10/2015,14/10/2015,First Class,MP-17470,Mark,Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,,11.96,6,71.76,0,71.76
CA-2015-102281,12/10/2015,14/10/2015,First Class,MP-17470,Mark,Packer,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,,6.48,8,51.84,0,51.84
CA-2015-102281,12/10/2015,14/10/2015,First Class,MP-17470,Mark,Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,Custom Colors,260.98,3,782.94,0.2,626.352
